job_id,op,caixa,kp,_kf_macho,maquina,inicio,fim,not_before_date,deadline,config,sub_machine,has_lateness,dia,delay,tempo_processamento_minutos_total
150,146210,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 09:36:00,2025-09-15 09:48:00,2025-09-15,2025-09-17,A,0,0,2025-09-15,0,12.0
155,146211,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 09:48:00,2025-09-15 10:00:00,2025-09-15,2025-09-17,A,0,0,2025-09-15,0,12.0
160,146212,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 10:00:00,2025-09-15 10:12:00,2025-09-15,2025-09-18,A,0,0,2025-09-15,0,12.0
165,146213,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 10:12:00,2025-09-15 10:24:00,2025-09-15,2025-09-18,A,0,0,2025-09-15,0,12.0
170,146214,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 10:24:00,2025-09-15 10:36:00,2025-09-15,2025-09-18,A,0,0,2025-09-15,0,12.0
175,146215,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 10:36:00,2025-09-15 10:48:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,12.0
180,146216,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 10:48:00,2025-09-15 11:00:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,12.0
34,145852,20,4689,2629,coldboxsoprado_sopradora,2025-09-15 11:00:00,2025-09-15 11:12:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,12.0
91,145896,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 11:12:00,2025-09-15 11:24:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,12.0
107,146088,20,4690,2629,coldboxsoprado_sopradora,2025-09-15 11:24:00,2025-09-15 11:36:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,12.0
339,146869,20,4970,2629,coldboxsoprado_sopradora,2025-09-15 11:36:00,2025-09-15 11:48:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,12.0
343,146870,20,4971,2629,coldboxsoprado_sopradora,2025-09-15 11:48:00,2025-09-15 12:00:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,12.0
191,146234,20,4805,2629,coldboxsoprado_sopradora,2025-09-15 12:00:00,2025-09-15 12:14:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,0,14.0
207,146237,20,4805,2629,coldboxsoprado_sopradora,2025-09-15 12:14:00,2025-09-15 12:28:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,14.0
223,146252,20,4805,2629,coldboxsoprado_sopradora,2025-09-15 12:28:00,2025-09-15 12:42:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,14.0
233,146253,20,4805,2629,coldboxsoprado_sopradora,2025-09-15 12:42:00,2025-09-15 12:56:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,14.0
243,146254,20,4805,2629,coldboxsoprado_sopradora,2025-09-15 12:56:00,2025-09-15 13:10:00,2025-09-15,2025-09-18,A,0,0,2025-09-15,0,14.0
253,146255,20,4805,2629,coldboxsoprado_sopradora,2025-09-15 13:10:00,2025-09-15 13:24:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,14.0
263,146256,20,4805,2629,coldboxsoprado_sopradora,2025-09-15 13:24:00,2025-09-15 13:38:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,14.0
32,145798,20,4621,2629,coldboxsoprado_sopradora,2025-09-15 13:38:00,2025-09-15 13:54:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,16.0
24,145797,20,4621,2629,coldboxsoprado_sopradora,2025-09-15 13:54:00,2025-09-15 14:10:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,16.0
3,145264,20,5134,2629,coldboxsoprado_sopradora,2025-09-15 14:10:00,2025-09-15 14:28:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
7,145291,20,5135,2629,coldboxsoprado_sopradora,2025-09-15 14:28:00,2025-09-15 14:46:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
286,146512,6,4337,840,coldboxsoprado_sopradora,2025-09-15 14:46:00,2025-09-15 14:59:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,13.0
294,146518,6,4339,840,coldboxsoprado_sopradora,2025-09-15 14:59:00,2025-09-15 15:12:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,13.0
1,145264,6,5134,840,coldboxsoprado_sopradora,2025-09-15 15:12:00,2025-09-15 15:26:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,14.0
5,145291,6,5135,840,coldboxsoprado_sopradora,2025-09-15 15:26:00,2025-09-15 15:40:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,14.0
287,146512,7,4337,841,coldboxsoprado_sopradora,2025-09-15 15:40:00,2025-09-15 15:53:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,13.0
6,145291,7,5135,841,coldboxsoprado_sopradora,2025-09-15 15:53:00,2025-09-15 16:07:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,14.0
295,146518,7,4339,834,coldboxsoprado_sopradora,2025-09-15 16:07:00,2025-09-15 16:20:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,13.0
2,145264,7,5134,834,coldboxsoprado_sopradora,2025-09-15 16:20:00,2025-09-15 16:34:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,14.0
185,146233,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 16:34:00,2025-09-15 16:48:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,0,14.0
