job_id,op,caixa,kp,_kf_macho,maquina,inicio,fim,not_before_date,deadline,config,sub_machine,has_lateness,dia,delay,tempo_processamento_minutos_total
215,146252,2,4805,2691,coldboxgasado_coldbox4,2025-09-16 17:06:00,2025-09-16 17:54:00,2025-09-15,2025-09-17,,0,0,2025-09-16,0,48.0
225,146253,2,4805,2691,coldboxgasado_coldbox4,2025-09-16 17:54:00,2025-09-16 19:27:00,2025-09-15,2025-09-18,,0,0,2025-09-16,0,93.0
245,146255,2,4805,2691,coldboxgasado_coldbox4,2025-09-16 19:27:00,2025-09-16 20:15:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,48.0
255,146256,2,4805,2691,coldboxgasado_coldbox4,2025-09-16 20:15:00,2025-09-16 21:03:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,48.0
8,145451,1,4845,2879,coldboxgasado_coldbox4,2025-09-16 21:03:00,2025-09-16 22:39:00,2025-09-15,2025-09-16,,0,0,2025-09-16,0,96.0
214,146252,1,4805,2690,coldboxgasado_coldbox4,2025-09-17 13:30:00,2025-09-17 14:18:00,2025-09-15,2025-09-17,,0,0,2025-09-17,0,48.0
224,146253,1,4805,2690,coldboxgasado_coldbox4,2025-09-17 14:18:00,2025-09-17 15:06:00,2025-09-15,2025-09-18,,0,0,2025-09-17,0,48.0
234,146254,1,4805,2690,coldboxgasado_coldbox4,2025-09-17 15:06:00,2025-09-17 15:54:00,2025-09-15,2025-09-18,,0,0,2025-09-17,0,48.0
244,146255,1,4805,2690,coldboxgasado_coldbox4,2025-09-17 15:54:00,2025-09-17 16:42:00,2025-09-16,2025-09-19,,0,0,2025-09-17,0,48.0
235,146254,2,4805,2691,coldboxgasado_coldbox4,2025-09-17 16:42:00,2025-09-17 17:30:00,2025-09-15,2025-09-18,,0,0,2025-09-17,0,48.0
338,146869,15,4970,2822,coldboxgasado_coldboxpequena,2025-09-15 04:00:00,2025-09-15 04:06:00,2025-09-15,2025-09-15,,0,1,2025-09-15,0,6.0
9,145586,1,1036,679,coldboxgasado_coldboxpequena,2025-09-15 04:06:00,2025-09-15 04:24:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,18.0
51,145858,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 04:24:00,2025-09-15 04:48:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
56,145859,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 04:48:00,2025-09-15 05:12:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
61,145860,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 05:12:00,2025-09-15 05:36:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
66,145861,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 05:36:00,2025-09-15 06:00:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
71,145862,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 06:00:00,2025-09-15 06:24:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
76,145863,3,4689,115,coldboxgasado_coldboxpequena,2025-09-15 06:24:00,2025-09-15 06:48:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
143,146209,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 06:48:00,2025-09-15 07:12:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
148,146210,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 07:12:00,2025-09-15 07:36:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
153,146211,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 07:36:00,2025-09-15 08:00:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,24.0
158,146212,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 08:00:00,2025-09-15 08:24:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
163,146213,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 08:24:00,2025-09-15 08:48:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,24.0
168,146214,3,4690,98,coldboxgasado_coldboxpequena,2025-09-15 08:48:00,2025-09-15 09:57:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,69.0
351,146917,23,3989,2907,coldboxgasado_coldboxpequena,2025-09-15 09:57:00,2025-09-15 10:24:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,27.0
303,146750,21,5234,2905,coldboxgasado_coldboxpequena,2025-09-15 10:24:00,2025-09-15 10:54:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,30.0
304,146751,21,5234,2905,coldboxgasado_coldboxpequena,2025-09-15 10:54:00,2025-09-15 11:24:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,30.0
305,146752,21,5234,2905,coldboxgasado_coldboxpequena,2025-09-15 11:24:00,2025-09-15 11:54:00,2025-09-15,2025-09-16,,0,0,2025-09-15,0,30.0
283,146512,3,4337,830,coldboxgasado_coldboxpequena,2025-09-15 11:54:00,2025-09-15 12:30:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,36.0
284,146512,4,4337,831,coldboxgasado_coldboxpequena,2025-09-15 12:30:00,2025-09-15 13:06:00,2025-09-15,2025-09-18,,0,0,2025-09-15,0,36.0
93,145934,2,4496,348,coldboxgasado_coldboxpequena,2025-09-15 13:06:00,2025-09-15 14:00:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,54.0
276,146319,1,359,244,coldboxgasado_coldboxpequena,2025-09-15 14:00:00,2025-09-15 15:45:00,2025-09-15,2025-09-17,,0,0,2025-09-15,0,105.0
300,146697,2,4550,2516,coldboxgasado_coldboxpequena,2025-09-15 15:45:00,2025-09-15 17:36:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,111.0
299,146697,1,4550,2515,coldboxgasado_coldboxpequena,2025-09-15 17:36:00,2025-09-15 21:06:00,2025-09-15,2025-09-15,,0,0,2025-09-15,0,210.0
95,145946,13,5059,2506,coldboxgasado_coldboxpequena,2025-09-16 04:00:00,2025-09-16 04:03:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,3.0
97,145947,13,5060,2506,coldboxgasado_coldboxpequena,2025-09-16 04:03:00,2025-09-16 04:06:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,3.0
344,146872,23,3739,2907,coldboxgasado_coldboxpequena,2025-09-16 04:06:00,2025-09-16 04:12:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,6.0
346,146875,23,3736,2907,coldboxgasado_coldboxpequena,2025-09-16 04:12:00,2025-09-16 04:21:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,9.0
345,146874,23,3737,2907,coldboxgasado_coldboxpequena,2025-09-16 04:21:00,2025-09-16 04:36:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,15.0
81,145864,3,4689,115,coldboxgasado_coldboxpequena,2025-09-16 04:36:00,2025-09-16 05:00:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
86,145865,3,4689,115,coldboxgasado_coldboxpequena,2025-09-16 05:00:00,2025-09-16 05:24:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
173,146215,3,4690,98,coldboxgasado_coldboxpequena,2025-09-16 05:24:00,2025-09-16 05:48:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
178,146216,3,4690,98,coldboxgasado_coldboxpequena,2025-09-16 05:48:00,2025-09-16 06:12:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,24.0
291,146518,3,4339,837,coldboxgasado_coldboxpequena,2025-09-16 06:12:00,2025-09-16 06:48:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,36.0
292,146518,4,4339,838,coldboxgasado_coldboxpequena,2025-09-16 06:48:00,2025-09-16 07:24:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,36.0
92,145934,1,4496,347,coldboxgasado_coldboxpequena,2025-09-16 07:24:00,2025-09-16 11:21:00,2025-09-15,2025-09-17,,0,0,2025-09-16,0,237.0
127,146166,1,3333,1843,coldboxgasado_coldboxpequena,2025-09-16 11:21:00,2025-09-16 14:42:00,2025-09-16,2025-09-19,,0,0,2025-09-16,0,201.0
128,146168,1,3334,1843,coldboxgasado_coldboxpequena,2025-09-16 14:42:00,2025-09-16 17:57:00,2025-09-15,2025-09-18,,0,0,2025-09-16,0,195.0
