OP,caixa,_kf_macho,maquina,fim,not_before_date,deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
147049,4.0,385.0,coldboxsoprado_sopradora,2025-11-13 04:26:00,2025-11-13,2025-11-14,A,2,2025-11-13 04:24:00,68,
147082,3.0,2692.0,coldboxsoprado_sopradora,2025-11-13 04:40:00,2025-11-13,2025-11-14,A,4,2025-11-13 04:36:00,68,
148505,1.0,2612.0,coldboxsoprado_sopradora,2025-11-13 04:54:00,2025-11-13,2025-11-14,A,4,2025-11-13 04:50:00,68,
148505,2.0,2574.0,coldboxsoprado_sopradora,2025-11-13 04:58:00,2025-11-13,2025-11-14,A,4,2025-11-13 04:54:00,68,
148509,3.0,2577.0,coldboxsoprado_sopradora,2025-11-13 05:13:00,2025-11-13,2025-11-14,A,5,2025-11-13 05:08:00,68,
147082,4.0,2693.0,coldboxsoprado_sopradora,2025-11-13 05:31:00,2025-11-13,2025-11-14,A,8,2025-11-13 05:23:00,68,
148509,1.0,2575.0,coldboxsoprado_sopradora,2025-11-13 05:51:00,2025-11-13,2025-11-14,A,10,2025-11-13 05:41:00,68,
148509,2.0,2576.0,coldboxsoprado_sopradora,2025-11-13 06:01:00,2025-11-13,2025-11-14,A,10,2025-11-13 05:51:00,68,
147299,1.0,1755.0,coldboxsoprado_sopradora,2025-11-13 07:43:00,2025-11-13,2025-11-14,B,72,2025-11-13 06:31:00,68,
147002,2.0,114.0,coldboxsoprado_sopradora,2025-11-13 07:47:00,2025-11-13,2025-11-14,,4,2025-11-13 07:43:00,68,
147003,2.0,114.0,coldboxsoprado_sopradora,2025-11-13 07:51:00,2025-11-13,2025-11-14,,4,2025-11-13 07:47:00,68,
147048,2.0,114.0,coldboxsoprado_sopradora,2025-11-13 07:55:00,2025-11-13,2025-11-14,,4,2025-11-13 07:51:00,68,
147049,2.0,114.0,coldboxsoprado_sopradora,2025-11-13 07:59:00,2025-11-13,2025-11-14,,4,2025-11-13 07:55:00,68,
147082,5.0,2694.0,pepset_vibrado,,2025-11-13,2025-11-17,0,0,,68,Nao foi possivel alocar a OP no horizonte de planejamento.
144543,1.0,1287.0,coldboxgasado_coldboxpequena,,2025-11-17,2025-11-18,0,0,,68,Erro not before posterior a sexta
148523,3.0,2833.0,pepset_chao,,2025-11-17,2025-11-17,0,0,,68,Erro not before posterior a sexta
148524,3.0,2833.0,pepset_chao,,2025-11-17,2025-11-18,0,0,,68,Erro not before posterior a sexta
