"id","_kf_producao","datafusao","ordenacao","_kf_fichatecnica","caixa","_kf_macho","processo","recurso","areia","peso","qtd_machos","qtd_machos_por","figuras","qtd_replicas","qtd_op","qtd_realizada","qtd_pendente","qtd_moldes","tempo_ciclo","tempo_total","not_before_date","deadline","datahoraprocess","_kf_statusintegration","statusintegrationid","status_create_date","dt"
"30906","147079","2025-11-14","6","4805","5","2694","Pep Set","Vibrado","Silica","77","1","peça","1","1","8","0","8","8","28","224","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30907","147079","2025-11-14","6","4805","7","2696","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","6","2","2","1","3","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30908","147079","2025-11-14","6","4805","9","2698","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","6","2","2","1","3","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30909","147079","2025-11-14","6","4805","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","8","0","12","4","1","6","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30910","147080","2025-11-17","2","4805","1","2690","Cold Box Gasado","Cold Box 4","Silica","3","2","peça","1","1","8","0","16","16","3","40","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30911","147080","2025-11-17","2","4805","2","2691","Cold Box Gasado","Cold Box 4","Silica","3","2","peça","1","1","8","0","16","16","3","40","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30912","147080","2025-11-17","2","4805","3","2692","Cold Box Soprado","Sopradora","Silica","3","1","peça","2","1","8","0","8","4","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30913","147080","2025-11-17","2","4805","4","2693","Cold Box Soprado","Sopradora","Silica","1","4","peça","4","1","8","0","32","8","1","11","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30914","147080","2025-11-17","2","4805","5","2694","Pep Set","Vibrado","Silica","77","1","peça","1","1","8","0","8","8","28","224","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30915","147080","2025-11-17","2","4805","6","2695","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30916","147080","2025-11-17","2","4805","7","2696","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30917","147080","2025-11-17","2","4805","8","2697","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30918","147080","2025-11-17","2","4805","9","2698","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30919","147080","2025-11-17","2","4805","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","8","0","12","4","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30920","147081","2025-11-18","2","4805","1","2690","Cold Box Gasado","Cold Box 4","Silica","3","2","peça","1","1","8","0","16","16","3","40","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30921","147081","2025-11-18","2","4805","2","2691","Cold Box Gasado","Cold Box 4","Silica","3","2","peça","1","1","8","0","16","16","3","40","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30922","147081","2025-11-18","2","4805","3","2692","Cold Box Soprado","Sopradora","Silica","3","1","peça","2","1","8","0","8","4","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30923","147081","2025-11-18","2","4805","4","2693","Cold Box Soprado","Sopradora","Silica","1","4","peça","4","1","8","0","32","8","1","11","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30924","147081","2025-11-18","2","4805","5","2694","Pep Set","Vibrado","Silica","77","1","peça","1","1","8","0","8","8","28","224","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30925","147081","2025-11-18","2","4805","6","2695","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30926","147081","2025-11-18","2","4805","7","2696","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30927","147081","2025-11-18","2","4805","8","2697","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30928","147081","2025-11-18","2","4805","9","2698","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30929","147081","2025-11-18","2","4805","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","8","0","12","4","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30930","147082","2025-11-19","2","4805","1","2690","Cold Box Gasado","Cold Box 4","Silica","3","2","peça","1","1","8","0","16","16","3","40","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30931","147082","2025-11-19","2","4805","2","2691","Cold Box Gasado","Cold Box 4","Silica","3","2","peça","1","1","8","0","16","16","3","40","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30932","147082","2025-11-19","2","4805","3","2692","Cold Box Soprado","Sopradora","Silica","3","1","peça","2","1","8","0","8","4","1","6","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30933","147082","2025-11-19","2","4805","4","2693","Cold Box Soprado","Sopradora","Silica","1","4","peça","4","1","8","0","32","8","1","11","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30934","147082","2025-11-19","2","4805","5","2694","Pep Set","Vibrado","Silica","77","1","peça","1","1","8","0","8","8","28","224","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30935","147082","2025-11-19","2","4805","6","2695","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30936","147082","2025-11-19","2","4805","7","2696","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30937","147082","2025-11-19","2","4805","8","2697","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30938","147082","2025-11-19","2","4805","9","2698","Pep Set","Carrossel","Silica","8","1","peça","1","1","8","0","8","8","1","10","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30939","147082","2025-11-19","2","4805","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","8","0","12","4","1","6","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30940","147108","2025-11-11","3","5134","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-05","2025-11-07","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30941","147120","2025-11-14","7","947","1","87","Pep Set","Carrossel","Silica","22","1","peça","1","2","20","0","20","20","1","25","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30942","147120","2025-11-14","7","947","2","88","Pep Set","Carrossel","Silica","16","1","peça","1","2","20","0","20","20","1","25","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30943","147120","2025-11-14","7","947","4","94","Pep Set","Carrossel","Silica","5","1","peça","1","2","20","0","20","20","1","25","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30944","147128","2025-11-12","2","5135","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-06","2025-11-10","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30945","147129","2025-11-14","12","5135","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30946","147130","2025-11-17","16","5135","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30947","147130","2025-11-17","16","5135","7","841","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30948","147130","2025-11-17","16","5135","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30949","147131","2025-11-18","15","5135","1","2920","Pep Set","Carrossel","Silica","9","1","peça","1","1","16","0","16","16","1","20","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30950","147131","2025-11-18","15","5135","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30951","147131","2025-11-18","15","5135","7","841","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30952","147131","2025-11-18","15","5135","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30953","147154","2025-11-19","16","5155","1","2971","Pep Set","Carrossel","Silica","23","1","Molde","1","1","216","0","12","12","1","15","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30954","147165","2025-11-13","4","4755","1","116","Pep Set","Chão","Silica","13","1","peça","1","2","20","7","13","13","15","195","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30955","147165","2025-11-13","4","4755","2","117","Cold Box Soprado","Sopradora","Silica","6","1","peça","2","1","20","0","20","10","1","14","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30956","147165","2025-11-13","4","4755","3","2514","Cold Box Soprado","Sopradora","Silica","3","1","peça","4","1","20","0","20","5","1","7","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30957","147168","2025-11-14","1","4755","1","116","Pep Set","Chão","Silica","13","1","peça","1","2","20","0","20","20","15","300","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30958","147168","2025-11-14","1","4755","2","117","Cold Box Soprado","Sopradora","Silica","6","1","peça","2","1","20","0","20","10","1","14","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30959","147168","2025-11-14","1","4755","3","2514","Cold Box Soprado","Sopradora","Silica","3","1","peça","4","1","20","0","20","5","1","7","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30960","147207","2025-11-14","4","5134","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30961","147207","2025-11-14","4","5134","7","834","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30962","147207","2025-11-14","4","5134","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30963","147218","2025-11-14","2","1008","1","668","Pep Set","Chão","Silica","56","1","peça","1","1","7","0","7","7","15","105","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30964","147218","2025-11-14","2","1008","2","669","Pep Set","Carrossel","Silica","62","1","peça","1","1","7","0","7","7","1","9","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30965","147218","2025-11-14","2","1008","3","670","Pep Set","Carrossel","Silica","61","1","peça","1","1","7","0","7","7","1","9","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30966","147219","2025-11-18","9","1008","1","668","Pep Set","Chão","Silica","56","1","peça","1","1","7","0","7","7","15","105","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30967","147219","2025-11-18","9","1008","2","669","Pep Set","Carrossel","Silica","62","1","peça","1","1","7","0","7","7","1","9","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30968","147219","2025-11-18","9","1008","3","670","Pep Set","Carrossel","Silica","61","1","peça","1","1","7","0","7","7","1","9","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30969","147228","2025-11-13","5","948","1","1211","Pep Set","Chão","Silica","23","1","peça","1","1","13","8","5","5","15","75","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30970","147299","2025-11-19","13","4292","1","1755","Cold Box Soprado","Sopradora","Silica","12","1","peça","1","1","72","0","72","72","1","102","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30971","147299","2025-11-19","13","4292","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","72","0","1","1","1","1","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30972","147390","2025-11-12","11","753","23","2907","Cold Box Gasado","Cold Box Pequena","Silica","10","1","Molde","2","1","351","0","13","7","3","16","2025-11-06","2025-11-10","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30973","147398","2025-11-13","10","4135","1","2301","Cold Box Gasado","Cold Box Pequena","Silica","6","1","peça","1","2","84","40","44","44","3","110","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30974","147398","2025-11-13","10","4135","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","84","0","1","1","1","1","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30975","148453","2025-11-13","14","2671","23","2907","Cold Box Gasado","Cold Box Pequena","Silica","10","1","Molde","2","1","210","0","15","8","3","19","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30976","148479","2025-11-19","6","5095","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","270","0","18","9","3","23","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30977","148480","2025-11-17","7","5095","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","270","0","18","9","3","23","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30978","148481","2025-11-18","6","5095","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","195","0","13","7","3","16","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30979","148482","2025-11-19","7","5096","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","315","0","21","11","3","26","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30980","148485","2025-11-18","6","3333","1","1843","Cold Box Gasado","Cold Box Pequena","Silica","0","1","peça","2","2","40","0","40","20","3","50","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30981","148489","2025-11-12","15","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-06","2025-11-10","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30982","148491","2025-11-13","6","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30983","148492","2025-11-14","8","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30984","148496","2025-11-12","15","5202","1","2961","Pep Set","Chão","Silica","","1","peça","1","1","5","0","5","5","15","75","2025-11-06","2025-11-10","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30985","148498","2025-11-13","6","5202","1","2961","Pep Set","Chão","Silica","","1","peça","1","1","5","0","5","5","15","75","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30986","148499","2025-11-14","8","5202","1","2961","Pep Set","Chão","Silica","","1","peça","1","1","5","0","5","5","15","75","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30987","148503","2025-11-17","5","4822","1","2612","Cold Box Soprado","Sopradora","Silica","0","2","peça","6","1","12","0","24","4","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30988","148503","2025-11-17","5","4822","2","2574","Cold Box Soprado","Sopradora","Silica","0","2","peça","6","1","12","0","24","4","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30989","148504","2025-11-18","4","4822","1","2612","Cold Box Soprado","Sopradora","Silica","0","2","peça","6","1","12","0","24","4","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30990","148504","2025-11-18","4","4822","2","2574","Cold Box Soprado","Sopradora","Silica","0","2","peça","6","1","12","0","24","4","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30991","148505","2025-11-19","4","4822","1","2612","Cold Box Soprado","Sopradora","Silica","0","2","peça","6","1","12","0","24","4","1","6","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30992","148505","2025-11-19","4","4822","2","2574","Cold Box Soprado","Sopradora","Silica","0","2","peça","6","1","12","0","24","4","1","6","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30993","148507","2025-11-17","6","4823","1","2575","Cold Box Soprado","Sopradora","Silica","1","2","peça","2","1","10","0","20","10","1","14","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30994","148507","2025-11-17","6","4823","2","2576","Cold Box Soprado","Sopradora","Silica","1","1","peça","1","1","10","0","10","10","1","14","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30995","148507","2025-11-17","6","4823","3","2577","Cold Box Soprado","Sopradora","Silica","1","2","peça","4","1","10","0","20","5","1","7","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30996","148508","2025-11-18","5","4823","1","2575","Cold Box Soprado","Sopradora","Silica","1","2","peça","2","1","10","0","20","10","1","14","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30997","148508","2025-11-18","5","4823","2","2576","Cold Box Soprado","Sopradora","Silica","1","1","peça","1","1","10","0","10","10","1","14","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30998","148508","2025-11-18","5","4823","3","2577","Cold Box Soprado","Sopradora","Silica","1","2","peça","4","1","10","0","20","5","1","7","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"30999","148509","2025-11-19","5","4823","1","2575","Cold Box Soprado","Sopradora","Silica","1","2","peça","2","1","10","0","20","10","1","14","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31000","148509","2025-11-19","5","4823","2","2576","Cold Box Soprado","Sopradora","Silica","1","1","peça","1","1","10","0","10","10","1","14","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31001","148509","2025-11-19","5","4823","3","2577","Cold Box Soprado","Sopradora","Silica","1","2","peça","4","1","10","0","20","5","1","7","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31002","148522","2025-11-13","16","4999","1","2831","Pep Set","Chão","Silica","55","1","peça","1","1","10","0","10","10","15","150","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31003","148522","2025-11-13","16","4999","3","2833","Pep Set","Chão","Cromita","9","1","peça","1","1","10","8","2","2","15","30","2025-11-11","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31004","148523","2025-11-18","7","4999","1","2831","Pep Set","Chão","Silica","55","1","peça","1","1","10","0","10","10","15","150","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31005","148523","2025-11-18","7","4999","2","2832","Pep Set","Carrossel","Silica","7","1","peça","1","1","10","0","10","10","1","13","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31006","148523","2025-11-18","7","4999","3","2833","Pep Set","Chão","Cromita","9","1","peça","1","1","10","0","10","10","15","150","2025-11-17","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31007","148524","2025-11-19","10","4999","1","2831","Pep Set","Chão","Silica","55","1","peça","1","1","10","0","10","10","15","150","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31008","148524","2025-11-19","10","4999","2","2832","Pep Set","Carrossel","Silica","7","1","peça","1","1","10","0","10","10","1","13","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31009","148524","2025-11-19","10","4999","3","2833","Pep Set","Chão","Cromita","9","1","peça","1","1","10","0","10","10","15","150","2025-11-17","2025-11-18","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31010","148542","2025-11-13","15","5000","1","2829","Pep Set","Chão","Silica","55","1","peça","1","1","10","0","10","10","15","150","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31011","148543","2025-11-17","9","5000","1","2829","Pep Set","Chão","Silica","55","1","peça","1","1","10","0","10","10","15","150","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31012","148543","2025-11-17","9","5000","2","2830","Pep Set","Carrossel","Silica","7","1","peça","1","1","10","0","10","10","1","13","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31013","148544","2025-11-18","3","5000","1","2829","Pep Set","Chão","Silica","55","1","peça","1","1","10","0","10","10","15","150","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31014","148544","2025-11-18","3","5000","2","2830","Pep Set","Carrossel","Silica","7","1","peça","1","1","10","0","10","10","1","13","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31015","148545","2025-11-19","8","5000","1","2829","Pep Set","Chão","Silica","55","1","peça","1","1","10","0","10","10","15","150","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31016","148545","2025-11-19","8","5000","2","2830","Pep Set","Carrossel","Silica","7","1","peça","1","1","10","0","10","10","1","13","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31017","148579","2025-11-11","12","4741","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","12","0","1","1","1","1","2025-11-05","2025-11-07","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31018","148587","2025-11-11","12","4550","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","64","0","1","1","1","1","2025-11-05","2025-11-07","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31019","148601","2025-11-14","9","4573","23","2907","Cold Box Gasado","Cold Box Pequena","Silica","10","1","Molde","2","1","28","0","2","1","3","3","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31020","148602","2025-11-14","9","4575","23","2907","Cold Box Gasado","Cold Box Pequena","Silica","10","1","Molde","2","1","126","0","9","5","3","11","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31021","148603","2025-11-14","9","4574","24","2908","Cold Box Gasado","Cold Box Pequena","Silica","10","1","Molde","2","1","40","0","4","2","3","5","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
