"id","_kf_producao","datafusao","ordenacao","_kf_fichatecnica","caixa","_kf_macho","processo","recurso","areia","peso","qtd_machos","qtd_machos_por","figuras","qtd_replicas","qtd_op","qtd_realizada","qtd_pendente","qtd_moldes","tempo_ciclo","tempo_total","not_before_date","deadline","datahoraprocess","_kf_statusintegration","statusintegrationid","status_create_date","dt"
"28631","147108","2025-11-13","1","5134","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28632","147108","2025-11-13","1","5134","7","834","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28633","147108","2025-11-13","1","5134","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28634","147117","2025-11-07","12","947","1","87","Pep Set","Carrossel","Silica","22","1","peça","1","2","20","0","20","20","1","25","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28635","147117","2025-11-07","12","947","2","88","Pep Set","Carrossel","Silica","16","1","peça","1","2","20","0","20","20","1","25","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28636","147117","2025-11-07","12","947","3","89","Pep Set","Carrossel","Silica","9","1","peça","1","2","20","3","17","17","1","21","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28637","147117","2025-11-07","12","947","4","94","Pep Set","Carrossel","Silica","5","1","peça","1","2","20","6","14","14","1","18","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28638","147118","2025-11-12","7","947","1","87","Pep Set","Carrossel","Silica","22","1","peça","1","2","20","0","20","20","1","25","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28639","147118","2025-11-12","7","947","2","88","Pep Set","Carrossel","Silica","16","1","peça","1","2","20","0","20","20","1","25","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28640","147118","2025-11-12","7","947","3","89","Pep Set","Carrossel","Silica","9","1","peça","1","2","20","0","20","20","1","25","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28641","147118","2025-11-12","7","947","4","94","Pep Set","Carrossel","Silica","5","1","peça","1","2","20","0","20","20","1","25","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28642","147119","2025-11-13","3","947","1","87","Pep Set","Carrossel","Silica","22","1","peça","1","2","20","0","20","20","1","25","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28643","147119","2025-11-13","3","947","2","88","Pep Set","Carrossel","Silica","16","1","peça","1","2","20","0","20","20","1","25","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28644","147119","2025-11-13","3","947","3","89","Pep Set","Carrossel","Silica","9","1","peça","1","2","20","0","20","20","1","25","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28645","147119","2025-11-13","3","947","4","94","Pep Set","Carrossel","Silica","5","1","peça","1","2","20","0","20","20","1","25","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28646","147120","2025-11-14","7","947","1","87","Pep Set","Carrossel","Silica","22","1","peça","1","2","20","0","20","20","1","25","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28647","147120","2025-11-14","7","947","2","88","Pep Set","Carrossel","Silica","16","1","peça","1","2","20","0","20","20","1","25","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28648","147120","2025-11-14","7","947","3","89","Pep Set","Carrossel","Silica","9","1","peça","1","2","20","0","20","20","1","25","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28649","147120","2025-11-14","7","947","4","94","Pep Set","Carrossel","Silica","5","1","peça","1","2","20","0","20","20","1","25","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28650","147127","2025-11-07","3","5135","1","2920","Pep Set","Carrossel","Silica","9","1","peça","1","1","16","0","16","16","1","20","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28651","147128","2025-11-10","20","5135","1","2920","Pep Set","Carrossel","Silica","9","1","peça","1","1","16","0","16","16","1","20","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28652","147128","2025-11-10","20","5135","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28653","147128","2025-11-10","20","5135","7","841","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28654","147128","2025-11-10","20","5135","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28655","147129","2025-11-12","2","5135","1","2920","Pep Set","Carrossel","Silica","9","1","peça","1","1","16","0","16","16","1","20","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28656","147129","2025-11-12","2","5135","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28657","147129","2025-11-12","2","5135","7","841","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28658","147129","2025-11-12","2","5135","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28659","147130","2025-11-13","11","5135","1","2920","Pep Set","Carrossel","Silica","9","1","peça","1","1","16","0","16","16","1","20","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28660","147130","2025-11-13","11","5135","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28661","147130","2025-11-13","11","5135","7","841","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28662","147130","2025-11-13","11","5135","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28663","147131","2025-11-14","12","5135","1","2920","Pep Set","Carrossel","Silica","9","1","peça","1","1","16","0","16","16","1","20","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28664","147131","2025-11-14","12","5135","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28665","147131","2025-11-14","12","5135","7","841","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28666","147131","2025-11-14","12","5135","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28667","147144","2025-11-06","13","945","1","90","Pep Set","Carrossel","Silica","22","1","peça","1","2","20","16","4","4","1","5","2025-10-31","2025-11-04","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28668","147145","2025-11-07","16","945","1","90","Pep Set","Carrossel","Silica","22","1","peça","1","2","20","0","20","20","1","25","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28669","147145","2025-11-07","16","945","2","91","Pep Set","Carrossel","Silica","16","1","peça","1","2","20","0","20","20","1","25","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28670","147145","2025-11-07","16","945","3","92","Pep Set","Carrossel","Silica","9","1","peça","1","2","20","0","20","20","1","25","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28671","147145","2025-11-07","16","945","4","93","Pep Set","Carrossel","Silica","5","1","peça","1","2","20","0","20","20","1","25","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28672","147163","2025-11-11","1","4755","1","116","Pep Set","Chão","Silica","13","1","peça","1","2","20","0","20","20","15","300","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28673","147163","2025-11-11","1","4755","2","117","Cold Box Soprado","Sopradora","Silica","6","1","peça","2","1","20","0","20","10","1","14","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28674","147163","2025-11-11","1","4755","3","2514","Cold Box Soprado","Sopradora","Silica","3","1","peça","4","1","20","0","20","5","1","7","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28675","147164","2025-11-12","1","4755","1","116","Pep Set","Chão","Silica","13","1","peça","1","2","20","0","20","20","15","300","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28676","147164","2025-11-12","1","4755","2","117","Cold Box Soprado","Sopradora","Silica","6","1","peça","2","1","20","0","20","10","1","14","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28677","147164","2025-11-12","1","4755","3","2514","Cold Box Soprado","Sopradora","Silica","3","1","peça","4","1","20","0","20","5","1","7","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28678","147165","2025-11-13","13","4755","1","116","Pep Set","Chão","Silica","13","1","peça","1","2","20","0","20","20","15","300","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28679","147165","2025-11-13","13","4755","2","117","Cold Box Soprado","Sopradora","Silica","6","1","peça","2","1","20","0","20","10","1","14","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28680","147165","2025-11-13","13","4755","3","2514","Cold Box Soprado","Sopradora","Silica","3","1","peça","4","1","20","0","20","5","1","7","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28681","147168","2025-11-14","1","4755","1","116","Pep Set","Chão","Silica","13","1","peça","1","2","20","0","20","20","15","300","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28682","147168","2025-11-14","1","4755","2","117","Cold Box Soprado","Sopradora","Silica","6","1","peça","2","1","20","0","20","10","1","14","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28683","147168","2025-11-14","1","4755","3","2514","Cold Box Soprado","Sopradora","Silica","3","1","peça","4","1","20","0","20","5","1","7","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28684","147207","2025-11-14","4","5134","1","2919","Pep Set","Carrossel","Silica","9","1","peça","1","1","16","0","16","16","1","20","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28685","147207","2025-11-14","4","5134","6","840","Cold Box Soprado","Sopradora","Silica","2","1","peça","4","1","16","0","16","4","1","6","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28686","147207","2025-11-14","4","5134","7","834","Cold Box Soprado","Sopradora","Silica","1","1","peça","4","1","16","0","16","4","1","6","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28687","147207","2025-11-14","4","5134","20","2629","Cold Box Soprado","Sopradora","Silica","2","2","peça","3","1","16","0","24","8","1","11","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28688","147217","2025-11-10","3","1008","1","668","Pep Set","Chão","Silica","56","1","peça","1","1","7","0","7","7","15","105","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28689","147217","2025-11-10","3","1008","2","669","Pep Set","Carrossel","Silica","62","1","peça","1","1","7","0","7","7","1","9","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28690","147217","2025-11-10","3","1008","3","670","Pep Set","Carrossel","Silica","61","1","peça","1","1","7","0","7","7","1","9","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28691","147218","2025-11-14","2","1008","1","668","Pep Set","Chão","Silica","56","1","peça","1","1","7","0","7","7","15","105","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28692","147218","2025-11-14","2","1008","2","669","Pep Set","Carrossel","Silica","62","1","peça","1","1","7","0","7","7","1","9","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28693","147218","2025-11-14","2","1008","3","670","Pep Set","Carrossel","Silica","61","1","peça","1","1","7","0","7","7","1","9","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28694","147227","2025-11-11","5","948","1","1211","Pep Set","Chão","Silica","23","1","peça","1","1","13","0","13","13","15","195","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28695","147228","2025-11-13","6","948","1","1211","Pep Set","Chão","Silica","23","1","peça","1","1","13","0","13","13","15","195","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28696","147343","2025-11-11","15","406","1","281","Cold Box Gasado","Cold Box Pequena","Silica","1","1","peça","1","1","60","0","60","60","3","150","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28697","147394","2025-11-11","7","3345","1","1948","Pep Set","Vibrado","Silica","106","1","peça","1","1","4","0","4","4","28","112","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28698","147395","2025-11-07","8","551","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","266","0","19","10","3","24","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28699","147398","2025-11-13","5","4135","1","2301","Cold Box Gasado","Cold Box Pequena","Silica","6","1","peça","1","2","84","0","84","84","3","210","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28700","147398","2025-11-13","5","4135","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","84","0","1","1","1","1","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28701","148403","2025-11-07","9","4754","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","28","0","2","1","3","3","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28702","148411","2025-11-06","6","4587","27","2923","Cold Box Gasado","Cold Box Pequena","Silica","8","0","peça","2","1","18","0","3","2","3","4","2025-10-31","2025-11-04","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28703","148412","2025-11-06","6","4497","1","347","Cold Box Gasado","Cold Box Pequena","Silica areia nova","1","1","peça","1","2","56","11","45","45","3","113","2025-10-31","2025-11-04","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28704","148425","2025-11-12","20","4859","1","2735","Cold Box Soprado","Sopradora","Silica","1","1","peça","14","1","70","0","70","5","1","7","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28705","148425","2025-11-12","20","4859","2","2736","Cold Box Soprado","Sopradora","Silica","0","1","peça","9","1","70","0","70","8","1","11","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28706","148428","2025-11-12","20","4858","1","2735","Cold Box Soprado","Sopradora","Silica","1","1","peça","14","1","70","0","70","5","1","7","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28707","148428","2025-11-12","20","4858","2","2736","Cold Box Soprado","Sopradora","Silica","0","1","peça","9","1","70","0","70","8","1","11","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28708","148432","2025-11-10","20","4836","1","2715","Cold Box Soprado","Sopradora","Silica","4","1","peça","4","2","40","0","40","10","1","14","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28709","148432","2025-11-10","20","4836","2","2708","Cold Box Soprado","Sopradora","Silica","3","1","peça","2","1","40","0","40","20","1","28","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28710","148432","2025-11-10","20","4836","3","2709","Cold Box Soprado","Sopradora","Silica","1","1","peça","2","1","40","0","40","20","1","28","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28711","148436","2025-11-10","20","4835","1","2707","Cold Box Soprado","Sopradora","Silica","4","1","peça","4","2","40","0","40","10","1","14","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28712","148436","2025-11-10","20","4835","2","2708","Cold Box Soprado","Sopradora","Silica","3","1","peça","2","1","40","0","40","20","1","28","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28713","148436","2025-11-10","20","4835","3","2709","Cold Box Soprado","Sopradora","Silica","1","1","peça","2","1","40","0","40","20","1","28","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28714","148438","2025-11-11","9","4836","1","2715","Cold Box Soprado","Sopradora","Silica","4","1","peça","4","2","40","0","40","10","1","14","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28715","148438","2025-11-11","9","4836","2","2708","Cold Box Soprado","Sopradora","Silica","3","1","peça","2","1","40","0","40","20","1","28","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28716","148438","2025-11-11","9","4836","3","2709","Cold Box Soprado","Sopradora","Silica","1","1","peça","2","1","40","0","40","20","1","28","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28717","148443","2025-11-06","16","3091","1","1805","Pep Set","Chão","Cromita","27","1","peça","1","1","1","0","1","1","15","15","2025-11-04","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28718","148444","2025-11-06","16","3091","1","1805","Pep Set","Chão","Cromita","27","1","peça","1","1","1","0","1","1","15","15","2025-11-04","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28719","148445","2025-11-07","2","4714","1","2613","Pep Set","Carrossel","Silica","3","1","peça","1","1","24","22","2","2","1","3","2025-11-03","2025-11-05","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28720","148446","2025-11-11","6","3049","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","160","0","1","1","1","1","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28721","148447","2025-11-11","6","3050","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","160","0","1","1","1","1","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28722","148452","2025-11-10","6","551","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","280","0","20","10","3","25","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28723","148453","2025-11-10","7","2671","23","2907","Cold Box Gasado","Cold Box Pequena","Silica","10","1","Molde","2","1","210","0","15","8","3","19","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28724","148479","2025-11-14","11","5095","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","270","0","18","9","3","23","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28725","148481","2025-11-14","10","5095","22","2906","Cold Box Gasado","Cold Box Pequena","Silica","8","1","Molde","2","1","195","0","13","7","3","16","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28726","148485","2025-11-14","10","3333","1","1843","Cold Box Gasado","Cold Box Pequena","Silica","0","1","peça","2","2","40","0","40","20","3","50","2025-11-10","2025-11-12","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28727","148487","2025-11-10","4","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","3","2","2","15","30","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28728","148487","2025-11-10","4","5201","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28729","148487","2025-11-10","4","5201","3","2368","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28730","148487","2025-11-10","4","5201","4","2369","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-04","2025-11-06","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28731","148488","2025-11-11","2","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28732","148488","2025-11-11","2","5201","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28733","148488","2025-11-11","2","5201","3","2368","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28734","148488","2025-11-11","2","5201","4","2369","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-05","2025-11-07","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28735","148489","2025-11-12","20","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28736","148489","2025-11-12","20","5201","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28737","148489","2025-11-12","20","5201","3","2368","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28738","148489","2025-11-12","20","5201","4","2369","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28739","148490","2025-11-12","4","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28740","148490","2025-11-12","4","5201","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28741","148490","2025-11-12","4","5201","3","2368","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28742","148490","2025-11-12","4","5201","4","2369","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-06","2025-11-10","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28743","148491","2025-11-13","7","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28744","148491","2025-11-13","7","5201","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28745","148491","2025-11-13","7","5201","3","2368","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
"28746","148491","2025-11-13","7","5201","4","2369","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-07","2025-11-11","05/11/2025 14:26:54","60","60","2025-11-05 14:30:46.000","2025-11-05"
