id,_kf_producao,dataFusao,ordenacao,_kf_FichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,dataHoraProcess,_kf_statusIntegration,StatusIntegrationId,status_create_date,dt,maquina,not_sequence,inicio,fim
30566,146998,2025-11-17,1,4689,20,2629,coldboxsoprado,sopradora,Silica,2,1,peça,3,1,8,0,6,2,1,3,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 04:04:00,2025-11-11 04:06:00
30595,147044,2025-11-17,1,4690,2,114,coldboxsoprado,sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 04:06:00,2025-11-11 04:10:00
30597,147044,2025-11-17,1,4690,4,385,coldboxsoprado,sopradora,Silica,1,1,peça,4,1,8,0,8,2,1,3,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 04:10:00,2025-11-11 04:12:00
30598,147044,2025-11-17,1,4690,20,2629,coldboxsoprado,sopradora,Silica,2,1,peça,3,1,8,0,6,2,1,3,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 04:22:00,2025-11-11 04:24:00
30649,147080,2025-11-17,2,4805,3,2692,coldboxsoprado,sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 04:34:00,2025-11-11 04:38:00
30650,147080,2025-11-17,2,4805,4,2693,coldboxsoprado,sopradora,Silica,1,4,peça,4,1,8,0,32,8,1,11,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 04:48:00,2025-11-11 04:56:00
30656,147080,2025-11-17,2,4805,20,2629,coldboxsoprado,sopradora,Silica,2,2,peça,3,1,8,0,12,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 05:06:00,2025-11-11 05:10:00
30725,148503,2025-11-17,5,4822,1,2612,coldboxsoprado,sopradora,Silica,0,2,peça,6,1,12,0,24,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 05:20:00,2025-11-11 05:24:00
30726,148503,2025-11-17,5,4822,2,2574,coldboxsoprado,sopradora,Silica,0,2,peça,6,1,12,0,24,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 05:24:00,2025-11-11 05:28:00
30729,148507,2025-11-17,6,4823,1,2575,coldboxsoprado,sopradora,Silica,1,2,peça,2,1,10,0,20,10,1,14,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 05:38:00,2025-11-11 05:48:00
30730,148507,2025-11-17,6,4823,2,2576,coldboxsoprado,sopradora,Silica,1,1,peça,1,1,10,0,10,10,1,14,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 05:48:00,2025-11-11 05:58:00
