_kf_producao,dataFusao,ordenacao,_kf_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde), Tempo Total (minutos), NOT BEFORE DATE, DEADLINE
145887,9/10/2025,7,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/4/2025,9/8/2025
145887,9/10/2025,7,4690,4,385,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,9/4/2025,9/8/2025
145887,9/10/2025,7,4690,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,9/4/2025,9/8/2025
146321,9/9/2025,7,4999,3,2833,Pep Set,Chão,Cromita,9.1, 1.00 ,peça,1,1,8,0,8, 8 , 15 , 120 ,9/8/2025,9/8/2025
146322,9/10/2025,8,4999,1,2831,Pep Set,Chão,Silica, 55 , 1 ,peça,1,1,8,0, 8 , 8 , 15 , 120 ,9/4/2025,9/8/2025
146322,9/10/2025,8,4999,2,2832,Pep Set,Carrossel,Silica,6.6, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,3,2692,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 6 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,4,2693,Cold Box Soprado,Sopradora,Silica, 1 , 4 ,peça,4,1,8,0, 32 , 8 , 1 , 11 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,9,2698,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/4/2025,9/8/2025
145732,9/10/2025,9,4805,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,8,0, 12 , 4 , 1 , 6 ,9/4/2025,9/8/2025
146091,9/10/2025,10,5155,1,2909,Pep Set,Carrossel,Silica, 5 , 1 ,Molde,1,1,216,0, 12 , 12 , 1 , 15 ,9/4/2025,9/8/2025
146557,9/10/2025,11,4758,1,2667,Pep Set,Carrossel,Silica, 24 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/4/2025,9/8/2025
146557,9/10/2025,11,4758,2,2668,Pep Set,Carrossel,Silica, 32 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/4/2025,9/8/2025
146557,9/10/2025,11,4758,3,2669,Pep Set,Carrossel,Silica,23, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,9/4/2025,9/8/2025
146557,9/10/2025,11,4758,4,2670,Pep Set,Carrossel,Silica, 11 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/4/2025,9/8/2025
146557,9/10/2025,11,4758,5,2671,Pep Set,Carrossel,Silica,9.5, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,9/4/2025,9/8/2025
146557,9/10/2025,11,4758,6,2672,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/4/2025,9/8/2025
146557,9/10/2025,11,4758,7,2673,Pep Set,Carrossel,Silica, 4 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/4/2025,9/8/2025
146557,9/10/2025,11,4758,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,14,0, 21 , 7 , 1 , 10 ,9/4/2025,9/8/2025
145835,9/10/2025,12,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/4/2025,9/8/2025
145835,9/10/2025,12,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/4/2025,9/8/2025
145835,9/10/2025,12,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/4/2025,9/8/2025
145835,9/10/2025,12,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,9/4/2025,9/8/2025
145835,9/10/2025,12,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,9/4/2025,9/8/2025
145888,9/10/2025,12,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/4/2025,9/8/2025
145888,9/10/2025,12,4690,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/4/2025,9/8/2025
145888,9/10/2025,12,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/4/2025,9/8/2025
145888,9/10/2025,12,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,9/4/2025,9/8/2025
145888,9/10/2025,12,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,9/4/2025,9/8/2025
145676,9/10/2025,13,4822,1,2612,Cold Box Soprado,Sopradora,Silica, 0 , 2 ,peça,6,1,12,0, 24 , 4 , 1 , 6 ,9/4/2025,9/8/2025
145676,9/10/2025,13,4822,2,2574,Cold Box Soprado,Sopradora,Silica, 0 , 2 ,peça,6,1,12,0, 24 , 4 , 1 , 6 ,9/4/2025,9/8/2025
145589,9/10/2025,14,4396,1,2302,Cold Box Soprado,Sopradora,Silica, 11 , 1 ,peça,1,1,48,0, 48 , 48 , 1 , 68 ,9/4/2025,9/8/2025
145836,9/11/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/5/2025,9/9/2025
145836,9/11/2025,1,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/5/2025,9/9/2025
145836,9/11/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/5/2025,9/9/2025
145836,9/11/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,9/5/2025,9/9/2025
145836,9/11/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,9/5/2025,9/9/2025
145889,9/11/2025,1,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/5/2025,9/9/2025
145889,9/11/2025,1,4690,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,9/5/2025,9/9/2025
145889,9/11/2025,1,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/5/2025,9/9/2025
145889,9/11/2025,1,4690,4,385,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,9/5/2025,9/9/2025
145889,9/11/2025,1,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,9/5/2025,9/9/2025
145741,9/11/2025,2,4755,1,116,Pep Set,Chão,Silica, 13 , 1 ,peça,1,2,20,0, 20 , 20 , 15 , 300 ,9/5/2025,9/9/2025
145741,9/11/2025,2,4755,2,117,Cold Box Soprado,Sopradora,Silica, 6 , 1 ,peça,2,1,20,0, 20 , 10 , 1 , 14 ,9/5/2025,9/9/2025
145741,9/11/2025,2,4755,3,2514,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,4,1,20,0, 20 , 5 , 1 , 7 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 6 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32, 8 , 1 , 11 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,8,2697,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,9/5/2025,9/9/2025
146071,9/11/2025,3,4805,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,8,0, 12 , 4 , 1 , 6 ,9/5/2025,9/9/2025
145837,9/11/2025,5,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/5/2025,9/9/2025
145837,9/11/2025,5,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/5/2025,9/9/2025
145837,9/11/2025,5,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/5/2025,9/9/2025
145837,9/11/2025,5,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,9/5/2025,9/9/2025
145837,9/11/2025,5,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,9/5/2025,9/9/2025
145890,9/11/2025,5,4690,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/5/2025,9/9/2025
145890,9/11/2025,5,4690,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/5/2025,9/9/2025
145890,9/11/2025,5,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/5/2025,9/9/2025
145890,9/11/2025,5,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,9/5/2025,9/9/2025
145890,9/11/2025,5,4690,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 6 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32, 8 , 1 , 11 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,5,2694,Pep Set,Vibrado,Silica,76.5, 1.00 ,peça,1,2,8,0,8, 8 , 28 , 224 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,6,2695,Pep Set,Carrossel,Silica,8.47, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,9/5/2025,9/9/2025
146112,9/11/2025,6,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,8,0,12, 4 , 1 , 6 ,9/5/2025,9/9/2025
145262,9/11/2025,7,5134,1,2919,Pep Set,Carrossel,Silica,9.1, 1.00 ,peça,1,1,16,0,16, 16 , 1 , 20 ,9/5/2025,9/9/2025
145262,9/11/2025,7,5134,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,16,0,16, 4 , 1 , 6 ,9/5/2025,9/9/2025
145262,9/11/2025,7,5134,7,834,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,9/5/2025,9/9/2025
145262,9/11/2025,7,5134,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,16,0, 24 , 8 , 1 , 11 ,9/5/2025,9/9/2025
146092,9/11/2025,8,5155,1,2909,Pep Set,Carrossel,Silica, 5 , 1 ,Molde,1,1,216,0, 12 , 12 , 1 , 15 ,9/5/2025,9/9/2025
146322,9/10/2025,8,4999,3,2833,Pep Set,Chão,Cromita, 9 , 1 ,peça,1,1,8,0, 8 , 8 , 15 , 120 ,9/8/2025,9/9/2025
145085,9/11/2025,9,4759,1,2675,Pep Set,Carrossel,Silica, 30 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,2,2676,Pep Set,Carrossel,Silica,29, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,3,2677,Pep Set,Carrossel,Silica, 24 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,4,2678,Pep Set,Carrossel,Silica, 14 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,5,2679,Pep Set,Carrossel,Silica, 15 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,6,2680,Pep Set,Carrossel,Silica, 13 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,7,2681,Pep Set,Carrossel,Silica, 13 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,8,2682,Pep Set,Carrossel,Silica, 11 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,9,2683,Pep Set,Carrossel,Silica, 11 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,10,2684,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,11,2685,Pep Set,Carrossel,Silica,9.6, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,9/5/2025,9/9/2025
145085,9/11/2025,9,4759,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 3.00 ,peça,3,1,6,0,18, 6 , 1 , 9 ,9/5/2025,9/9/2025
146623,9/11/2025,10,1629,1,980,Pep Set,Carrossel,Silica,17.43, 1.00 ,peça,1,1,12,0,12, 12 , 1 , 15 ,9/5/2025,9/9/2025
146713,9/11/2025,11,4194,1,2217,Pep Set,Chão,Silica,32.5, 1.00 ,peça,1,1,6,0,6, 6 , 15 , 90 ,9/5/2025,9/9/2025
146713,9/11/2025,11,4194,2,2218,Pep Set,Carrossel,Silica, 4 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
146713,9/11/2025,11,4194,3,2219,Pep Set,Carrossel,Silica, 2 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
146713,9/11/2025,11,4194,4,2220,Pep Set,Carrossel,Silica,0.6, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,9/5/2025,9/9/2025
146716,9/11/2025,11,4031,1,2367,Pep Set,Chão,Silica, 33 , 1 ,peça,1,1,6,0, 6 , 6 , 15 , 90 ,9/5/2025,9/9/2025
146716,9/11/2025,11,4031,2,2218,Pep Set,Carrossel,Silica, 4 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
146716,9/11/2025,11,4031,3,2368,Pep Set,Carrossel,Silica, 2 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
146716,9/11/2025,11,4031,4,2369,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,9/5/2025,9/9/2025
146323,9/11/2025,12,4999,1,2831,Pep Set,Chão,Silica, 55 , 1 ,peça,1,1,8,0, 8 , 8 , 15 , 120 ,9/5/2025,9/9/2025
146323,9/11/2025,12,4999,2,2832,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/5/2025,9/9/2025
145677,9/11/2025,13,4822,1,2612,Cold Box Soprado,Sopradora,Silica, 0 , 2 ,peça,6,1,12,0, 24 , 4 , 1 , 6 ,9/5/2025,9/9/2025
145677,9/11/2025,13,4822,2,2574,Cold Box Soprado,Sopradora,Silica, 0 , 2 ,peça,6,1,12,0, 24 , 4 , 1 , 6 ,9/5/2025,9/9/2025
145447,9/11/2025,14,4845,1,2879,Cold Box Gasado,Cold Box 4,Silica, 8 , 1 ,peça,1,1,32,0, 32 , 32 , 3 , 80 ,9/5/2025,9/9/2025
145447,9/11/2025,14,4845,2,2880,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,9/5/2025,9/9/2025
145447,9/11/2025,14,4845,3,2881,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,9/5/2025,9/9/2025
144184,9/11/2025,15,4269,1,1887,Cold Box Gasado,Cold Box Pequena,Silica, 1 , 1 ,peça,2,2,256,0, 128 , 64 , 3 , 160 ,9/5/2025,9/9/2025
144184,9/11/2025,15,4269,2,2947,Cold Box Gasado,Cold Box Pequena,Silica,0.7, 0.50 ,peça,1,2,256,0,128, 128 , 3 , 320 ,9/5/2025,9/9/2025
144184,9/11/2025,15,4269,30,2926,Pep Set,Carrossel,Silica,, 1 ,Lote,1,1,256,0, 1 , 1 , 1 , 1 ,9/5/2025,9/9/2025
146558,9/11/2025,16,4758,1,2667,Pep Set,Carrossel,Silica, 24 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/5/2025,9/9/2025
146558,9/11/2025,16,4758,2,2668,Pep Set,Carrossel,Silica, 32 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/5/2025,9/9/2025
146558,9/11/2025,16,4758,3,2669,Pep Set,Carrossel,Silica, 23 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/5/2025,9/9/2025
146558,9/11/2025,16,4758,4,2670,Pep Set,Carrossel,Silica, 11 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/5/2025,9/9/2025
146558,9/11/2025,16,4758,5,2671,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/5/2025,9/9/2025
146558,9/11/2025,16,4758,6,2672,Pep Set,Carrossel,Silica,9.5, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,9/5/2025,9/9/2025
146558,9/11/2025,16,4758,7,2673,Pep Set,Carrossel,Silica, 4 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/5/2025,9/9/2025
146558,9/11/2025,16,4758,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,14,0,21, 7 , 1 , 10 ,9/5/2025,9/9/2025
145838,9/12/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145838,9/12/2025,1,4689,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,9/8/2025,9/10/2025
145838,9/12/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145838,9/12/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,9/8/2025,9/10/2025
145838,9/12/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,9/8/2025,9/10/2025
145891,9/12/2025,1,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/8/2025,9/10/2025
145891,9/12/2025,1,4690,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/8/2025,9/10/2025
145891,9/12/2025,1,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145891,9/12/2025,1,4690,4,385,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,9/8/2025,9/10/2025
145891,9/12/2025,1,4690,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 6 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32, 8 , 1 , 11 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,9,2698,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/8/2025,9/10/2025
146113,9/12/2025,2,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,8,0,12, 4 , 1 , 6 ,9/8/2025,9/10/2025
145263,9/12/2025,3,5134,1,2919,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,9/8/2025,9/10/2025
145263,9/12/2025,3,5134,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,16,0,16, 4 , 1 , 6 ,9/8/2025,9/10/2025
145263,9/12/2025,3,5134,7,834,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,9/8/2025,9/10/2025
145263,9/12/2025,3,5134,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,16,0,24, 8 , 1 , 11 ,9/8/2025,9/10/2025
145907,9/12/2025,4,3291,1,1904,Pep Set,Carrossel,Silica, 2 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,9/8/2025,9/10/2025
145907,9/12/2025,4,3291,2,1905,Pep Set,Carrossel,Silica, 2 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,9/8/2025,9/10/2025
145907,9/12/2025,4,3291,3,1906,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,9/8/2025,9/10/2025
145908,9/12/2025,4,3292,1,1907,Cold Box Gasado,Cold Box Pequena,Silica, 7 , 1 ,peça,1,1,16,0, 16 , 16 , 3 , 40 ,9/8/2025,9/10/2025
145908,9/12/2025,4,3292,2,1908,Pep Set,Carrossel,Silica,2.31, 1.00 ,peça,1,1,16,0,16, 16 , 1 , 20 ,9/8/2025,9/10/2025
