_kp_producao,dataFusao,ordenacao,_kp_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde),Tempo Total (minutos),not_before_date,deadline
145281,8/26/2025,11,944,6,840,Cold Box Soprado,Sopradora,Silica,  2 ,  1 ,peça,4,1,16,0,  16 ,  4 ,  1 ,  6 ,8/20/2025,8/22/2025
145281,8/26/2025,11,944,3,101,Cold Box Soprado,Sopradora,Silica,  1 ,  1 ,peça,4,1,16,0,  16 ,  4 ,  1 ,  6 ,8/20/2025,8/22/2025
145281,8/26/2025,11,944,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,16,0,24,  8 ,  1 ,  11 ,8/20/2025,8/22/2025
145759,8/26/2025,12,945,1,90,Pep Set,Carrossel,Silica,  22 ,  1 ,peça,1,2,20,0,  20 ,  20 ,  1 ,  25 ,8/20/2025,8/22/2025
145759,8/26/2025,12,945,2,91,Pep Set,Carrossel,Silica,  16 ,  1 ,peça,1,2,20,0,  20 ,  20 ,  1 ,  25 ,8/20/2025,8/22/2025
145759,8/26/2025,12,945,3,92,Pep Set,Carrossel,Silica,  9 ,  1 ,peça,1,2,20,0,  20 ,  20 ,  1 ,  25 ,8/20/2025,8/22/2025
145759,8/26/2025,12,945,4,93,Pep Set,Carrossel,Silica,  5 ,  1 ,peça,1,2,20,0,  20 ,  20 ,  1 ,  25 ,8/20/2025,8/22/2025
145770,8/26/2025,13,4054,1,828,Pep Set,Chão,Silica,  20 ,  1 ,peça,1,2,12,0,  12 ,  12 ,  15 ,  180 ,8/20/2025,8/22/2025
145770,8/26/2025,13,4054,2,829,Pep Set,Carrossel,Silica,  27 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/20/2025,8/22/2025
145770,8/26/2025,13,4054,3,830,Pep Set,Carrossel,Silica,  6 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/20/2025,8/22/2025
145770,8/26/2025,13,4054,4,831,Pep Set,Carrossel,Silica,  6 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/20/2025,8/22/2025
145770,8/26/2025,13,4054,5,839,Pep Set,Carrossel,Silica,  1 ,  1 ,peça,1,2,12,0,  12 ,  12 ,  1 ,  15 ,8/20/2025,8/22/2025
145770,8/26/2025,13,4054,6,840,Cold Box Soprado,Sopradora,Silica,  2 ,  1 ,peça,4,1,12,0,  12 ,  3 ,  1 ,  4 ,8/20/2025,8/22/2025
145770,8/26/2025,13,4054,7,834,Cold Box Soprado,Sopradora,Silica,  1 ,  1 ,peça,4,1,12,0,  12 ,  3 ,  1 ,  4 ,8/20/2025,8/22/2025
145784,8/26/2025,14,4073,1,835,Pep Set,Chão,Silica,  20 ,  1 ,peça,1,2,12,0,  12 ,  12 ,  15 ,  180 ,8/20/2025,8/22/2025
145784,8/26/2025,14,4073,2,836,Pep Set,Carrossel,Silica,  27 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/20/2025,8/22/2025
145784,8/26/2025,14,4073,3,837,Pep Set,Carrossel,Silica,  6 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/20/2025,8/22/2025
145784,8/26/2025,14,4073,4,838,Pep Set,Carrossel,Silica,  6 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/20/2025,8/22/2025
145784,8/26/2025,14,4073,5,839,Pep Set,Carrossel,Silica,  1 ,  1 ,peça,1,2,12,0,  12 ,  12 ,  1 ,  15 ,8/20/2025,8/22/2025
145784,8/26/2025,14,4073,6,840,Cold Box Soprado,Sopradora,Silica,  2 ,  1 ,peça,4,1,12,0,  12 ,  3 ,  1 ,  4 ,8/20/2025,8/22/2025
145784,8/26/2025,14,4073,7,841,Cold Box Soprado,Sopradora,Silica,  1 ,  1 ,peça,4,1,12,0,  12 ,  3 ,  1 ,  4 ,8/20/2025,8/22/2025
146197,8/26/2025,15,4758,1,2667,Pep Set,Carrossel,Silica,  24 ,  1 ,peça,1,1,14,0,  14 ,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
146197,8/26/2025,15,4758,2,2668,Pep Set,Carrossel,Silica,  32 ,  1 ,peça,1,1,14,0,  14 ,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
146197,8/26/2025,15,4758,3,2669,Pep Set,Carrossel,Silica,  23 ,  1 ,peça,1,1,14,0,  14 ,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
146197,8/26/2025,15,4758,4,2670,Pep Set,Carrossel,Silica,  11 ,  1 ,peça,1,1,14,0,  14 ,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
146197,8/26/2025,15,4758,5,2671,Pep Set,Carrossel,Silica,  10 ,  1 ,peça,1,1,14,0,  14 ,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
146197,8/26/2025,15,4758,6,2672,Pep Set,Carrossel,Silica,  10 ,  1 ,peça,1,1,14,0,  14 ,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
146197,8/26/2025,15,4758,7,2673,Pep Set,Carrossel,Silica,4,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
146197,8/26/2025,15,4758,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,14,0,21,  7 ,  1 ,  10 ,8/20/2025,8/22/2025
145966,8/26/2025,16,948,1,1211,Pep Set,Chão,Silica,  23 ,  1 ,peça,1,1,11,0,  11 ,  11 ,  15 ,  165 ,8/20/2025,8/22/2025
146601,8/26/2025,16,1650,1,2273,Cold Box Gasado,Cold Box Pequena,Silica,,  1 ,peça,1,1,56,0,  56 ,  56 ,  3 ,  140 ,8/20/2025,8/22/2025
145695,8/26/2025,17,4827,1,2710,Pep Set,Carrossel,Silica,  29 ,  1 ,peça,1,1,28,0,  28 ,  28 ,  1 ,  35 ,8/20/2025,8/22/2025
145695,8/26/2025,17,4827,2,2711,Cold Box Gasado,Cold Box 4,Silica,  3 ,  1 ,peça,2,1,28,0,  28 ,  14 ,  3 ,  35 ,8/20/2025,8/22/2025
145678,8/26/2025,18,4823,1,2575,Cold Box Soprado,Sopradora,Silica,  1 ,  2 ,peça,2,1,10,0,  20 ,  10 ,  1 ,  14 ,8/20/2025,8/22/2025
145678,8/26/2025,18,4823,2,2576,Cold Box Soprado,Sopradora,Silica,  1 ,  1 ,peça,1,1,10,0,  10 ,  10 ,  1 ,  14 ,8/20/2025,8/22/2025
145678,8/26/2025,18,4823,3,2577,Cold Box Soprado,Sopradora,Silica,  1 ,  2 ,peça,4,1,10,0,  20 ,  5 ,  1 ,  7 ,8/20/2025,8/22/2025
145537,8/26/2025,19,151,1,76,Cold Box Gasado,Cold Box Pequena,Silica,  1 ,  1 ,peça,2,2,320,0,  160 ,  80 ,  3 ,  200 ,8/20/2025,8/22/2025
145537,8/26/2025,19,151,2,77,Cold Box Gasado,Cold Box Pequena,Silica,"0,62","  0,50 ",peça,2,2,320,0,160,  80 ,  3 ,  200 ,8/20/2025,8/22/2025
145537,8/26/2025,19,151,30,2926,Pep Set,Carrossel,Silica,,  1 ,Lote,1,1,320,0,  1 ,  1 ,  1 ,  1 ,8/20/2025,8/22/2025
145540,8/26/2025,20,4538,30,2926,Pep Set,Carrossel,Silica,,  1 ,Lote,1,1,320,0,  1 ,  1 ,  1 ,  1 ,8/20/2025,8/22/2025
145814,8/26/2025,,4758,1,2667,Pep Set,Carrossel,Silica,24,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
145814,8/26/2025,,4758,2,2668,Pep Set,Carrossel,Silica,  32 ,  1 ,peça,1,1,14,0,  14 ,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
145814,8/26/2025,,4758,3,2669,Pep Set,Carrossel,Silica,  23 ,  1 ,peça,1,1,14,0,  14 ,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
145814,8/26/2025,,4758,4,2670,Pep Set,Carrossel,Silica,11,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
145814,8/26/2025,,4758,5,2671,Pep Set,Carrossel,Silica,"9,5","  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
145814,8/26/2025,,4758,6,2672,Pep Set,Carrossel,Silica,"9,5","  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
145814,8/26/2025,,4758,7,2673,Pep Set,Carrossel,Silica,4,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/20/2025,8/22/2025
145814,8/26/2025,,4758,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,14,0,21,  7 ,  1 ,  10 ,8/20/2025,8/22/2025
