OP,caixa,_kf_macho,maquina,fim,not_before_date,deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
146994,1.0,113.0,pepset_chao,2025-10-20 13:51:00,2025-10-20,2025-10-22,,126,2025-10-20 11:45:00,41,
147035,1.0,113.0,pepset_chao,2025-10-20 15:51:00,2025-10-20,2025-10-20,,120,2025-10-20 13:51:00,41,
147036,1.0,113.0,pepset_chao,2025-10-20 17:51:00,2025-10-20,2025-10-21,,120,2025-10-20 15:51:00,41,
147037,1.0,113.0,pepset_chao,2025-10-20 20:36:00,2025-10-20,2025-10-21,,165,2025-10-20 17:51:00,41,
147040,1.0,113.0,pepset_chao,2025-10-20 22:36:00,2025-10-20,2025-10-22,,120,2025-10-20 20:36:00,41,
147373,1.0,913.0,pepset_chao,2025-10-21 04:30:00,2025-10-21,2025-10-22,,30,2025-10-21 04:00:00,41,
147370,1.0,910.0,pepset_chao,2025-10-21 05:30:00,2025-10-21,2025-10-22,,60,2025-10-21 04:30:00,41,
148420,1.0,190.0,pepset_chao,2025-10-21 08:00:00,2025-10-21,2025-10-23,,150,2025-10-21 05:30:00,41,
146543,1.0,835.0,pepset_chao,2025-10-21 11:45:00,2025-10-21,2025-10-23,,225,2025-10-21 08:00:00,41,
146536,1.0,116.0,pepset_chao,2025-10-21 16:51:00,2025-10-20,2025-10-21,,306,2025-10-21 11:45:00,41,
146537,1.0,116.0,pepset_chao,2025-10-21 22:36:00,2025-10-21,2025-10-23,,345,2025-10-21 16:51:00,41,
146597,1.0,113.0,pepset_chao,2025-10-21 06:00:00,2025-10-21,2025-10-23,,120,2025-10-21 04:00:00,41,
146598,1.0,113.0,pepset_chao,2025-10-21 08:00:00,2025-10-21,2025-10-23,,120,2025-10-21 06:00:00,41,
146976,1.0,113.0,pepset_chao,2025-10-21 10:45:00,2025-10-21,2025-10-23,,165,2025-10-21 08:00:00,41,
146990,1.0,113.0,pepset_chao,2025-10-21 12:45:00,2025-10-20,2025-10-21,,120,2025-10-21 10:45:00,41,
146993,1.0,113.0,pepset_chao,2025-10-21 14:51:00,2025-10-20,2025-10-22,,126,2025-10-21 12:45:00,41,
147022,1.0,113.0,pepset_chao,2025-10-21 16:51:00,2025-10-21,2025-10-23,,120,2025-10-21 14:51:00,41,
147038,1.0,113.0,pepset_chao,2025-10-21 19:36:00,2025-10-20,2025-10-22,,165,2025-10-21 16:51:00,41,
147039,1.0,113.0,pepset_chao,2025-10-21 21:36:00,2025-10-20,2025-10-22,,120,2025-10-21 19:36:00,41,
148413,1.0,190.0,pepset_chao,2025-10-22 06:45:00,2025-10-22,2025-10-24,,165,2025-10-22 04:00:00,41,
146538,1.0,116.0,pepset_chao,2025-10-22 12:30:00,2025-10-22,2025-10-24,,345,2025-10-22 06:45:00,41,
146709,1.0,113.0,pepset_chao,2025-10-22 06:00:00,2025-10-21,2025-10-23,,120,2025-10-22 04:00:00,41,
146710,1.0,113.0,pepset_chao,2025-10-22 08:00:00,2025-10-21,2025-10-23,,120,2025-10-22 06:00:00,41,
146977,1.0,113.0,pepset_chao,2025-10-22 10:45:00,2025-10-22,2025-10-24,,165,2025-10-22 08:00:00,41,
146978,1.0,113.0,pepset_chao,2025-10-22 12:45:00,2025-10-22,2025-10-24,,120,2025-10-22 10:45:00,41,
147023,1.0,113.0,pepset_chao,2025-10-22 14:51:00,2025-10-22,2025-10-24,,126,2025-10-22 12:45:00,41,
147024,1.0,113.0,pepset_chao,2025-10-22 16:51:00,2025-10-22,2025-10-24,,120,2025-10-22 14:51:00,41,
146573,1.0,828.0,pepset_chao,2025-10-22 20:36:00,2025-10-22,2025-10-24,,225,2025-10-22 16:51:00,41,
147323,1.0,2304.0,pepset_chao,2025-10-24 04:45:00,2025-10-24,2025-10-24,,45,2025-10-24 04:00:00,41,
148407,3.0,2368.0,pepset_carrossel,2025-10-20 04:10:00,2025-10-20,2025-10-20,,10,2025-10-20 04:00:00,41,
