id,_kf_producao,datafusao,ordenacao,_kf_fichatecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,datahoraprocess,_kf_statusintegration,statusintegrationid,status_create_date,dt,maquina,not_sequence,inicio,fim
20115,147058,2025-10-24,2,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 10:20:00,2025-10-20 10:24:00
20116,147058,2025-10-24,2,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 10:34:00,2025-10-20 10:42:00
20122,147058,2025-10-24,2,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 10:52:00,2025-10-20 10:56:00
20046,146992,2025-10-24,3,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 10:56:00,2025-10-20 11:00:00
20048,146992,2025-10-24,3,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 11:00:00,2025-10-20 11:02:00
20091,147038,2025-10-24,3,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 11:02:00,2025-10-20 11:06:00
20093,147038,2025-10-24,3,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 11:06:00,2025-10-20 11:08:00
20094,147038,2025-10-24,3,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 11:18:00,2025-10-20 11:20:00
20125,147059,2025-10-24,5,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 11:30:00,2025-10-20 11:34:00
20126,147059,2025-10-24,5,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 11:44:00,2025-10-20 11:52:00
